80.0,1771.0,7.0,44.0,6.1875,8.0,0.27671875,10.0,0.0,0.0,0
152.0,3206.0,15.0,73.0,5.907894736842105,42.0,0.13876385041551245,34.0,0.0,0.0,0
74.0,717.0,17.0,27.0,4.405405405405405,28.0,0.13093498904309714,0.0,0.0,0.0,0
117.0,1058.0,21.0,70.0,5.504273504273504,33.0,0.0772883336985901,0.0,0.0,0.0,0
112.0,738.0,45.0,16.0,12.616071428571429,18.0,0.05883290816326531,0.0,0.0,0.0,0
121.0,2310.0,16.0,63.0,7.56198347107438,21.0,0.15777610818933133,24.0,0.0,0.0,0
133.0,1536.0,29.0,70.0,6.887218045112782,35.0,0.08683362541692577,0.0,0.0,0.0,0
146.0,2179.0,25.0,33.0,5.5479452054794525,36.0,0.1022236817414149,6.0,0.0,0.0,0
93.0,1218.0,17.0,54.0,7.301075268817204,29.0,0.1408255289628859,0.0,0.0,0.0,0
104.0,2663.0,7.0,66.0,6.230769230769231,22.0,0.24620931952662722,64.0,0.0,0.0,0
107.0,1199.0,5.0,89.0,3.102803738317757,13.0,0.10472530351995807,10.0,0.0,0.0,0
108.0,6451.0,11.0,60.0,6.148148148148148,-2.0,0.5530692729766804,384.0,0.0,0.0,0
87.0,668.0,27.0,17.0,8.770114942528735,7.0,0.0882547232131061,24.0,0.0,0.0,0
108.0,2232.0,4.0,55.0,4.101851851851852,20.0,0.19135802469135801,4.0,0.0,0.0,0
124.0,585.0,28.0,24.0,3.370967741935484,14.0,0.03804630593132154,1.0,0.0,0.0,0
96.0,2030.0,5.0,85.0,7.729166666666667,18.0,0.2202690972222222,0.0,0.0,0.0,0
111.0,2184.0,10.0,89.0,6.333333333333333,33.0,0.1772583394205016,10.0,0.0,0.0,0
115.0,1059.0,9.0,102.0,2.765217391304348,41.0,0.08007561436672968,1.0,0.0,0.0,0
141.0,1897.0,9.0,81.0,2.1914893617021276,29.0,0.09541773552638197,1.0,0.0,0.0,0
151.0,1576.0,9.0,142.0,2.271523178807947,41.0,0.06911977544844525,2.0,0.0,0.0,0
127.0,1469.0,8.0,69.0,3.062992125984252,29.0,0.09107818215636432,0.0,0.0,0.0,0
47.0,1150.0,10.0,27.0,35.808510638297875,7.0,0.520597555454957,0.0,0.0,0.0,0
135.0,2816.0,12.0,65.0,4.288888888888889,11.0,0.1545130315500686,42.0,0.0,0.0,0
111.0,984.0,12.0,47.0,2.3873873873873874,19.0,0.079863647431215,13.0,0.0,0.0,0
177.0,3268.0,16.0,136.0,10.689265536723164,29.0,0.10431229850936832,5.0,0.0,0.0,0
114.0,462.0,27.0,20.0,3.4473684210526314,8.0,0.035549399815327794,7.0,0.0,0.0,0
76.0,877.0,4.0,61.0,3.8947368421052633,8.0,0.15183518005540167,6.0,0.0,0.0,0
69.0,712.0,14.0,30.0,6.681159420289855,11.0,0.14954841419869774,0.0,0.0,0.0,0
74.0,593.0,11.0,40.0,7.864864864864865,8.0,0.10829072315558802,1.0,0.0,0.0,0
151.0,3296.0,21.0,85.0,6.642384105960265,9.0,0.1445550633744134,74.0,0.0,0.0,0
106.0,1435.0,7.0,61.0,8.849056603773585,18.0,0.12771448914204342,0.0,0.0,0.0,0
128.0,1072.0,16.0,40.0,2.9140625,10.0,0.0654296875,13.0,0.0,0.0,0
