803.0,11341.0,50.0,239.0,2.8605230386052303,111.0,0.017588154011497978,27.0,0.0,0.0,1
482.0,27731.0,20.0,260.0,6.66390041493776,24.0,0.11936347514677778,264.0,0.0,0.0,1
618.0,18840.0,56.0,350.0,2.982200647249191,56.0,0.049329185911333145,392.0,0.0,0.0,1
584.0,29621.0,40.0,433.0,2.392123287671233,46.0,0.08685083974479264,780.0,0.0,0.0,1
315.0,8579.0,50.0,77.0,8.342857142857143,25.0,0.08646006550768455,50.0,0.0,0.0,1
356.0,11045.0,53.0,48.0,7.356741573033708,42.0,0.08714966544628204,165.0,0.0,0.0,1
244.0,10341.0,17.0,197.0,7.090163934426229,30.0,0.173693227626982,273.0,0.0,0.0,1
145.0,5542.0,29.0,37.0,12.158620689655173,31.0,0.2635909631391201,98.0,0.0,0.0,1
330.0,17991.0,17.0,183.0,4.763636363636364,28.0,0.16520661157024794,285.0,0.0,0.0,1
834.0,44420.0,11.0,770.0,2.382494004796163,102.0,0.06386257900154696,342.0,0.0,0.0,1
239.0,7736.0,40.0,74.0,5.924686192468619,25.0,0.13543180266451918,57.0,0.0,0.0,1
270.0,8335.0,46.0,91.0,10.185185185185185,36.0,0.11433470507544581,69.0,0.0,0.0,1
138.0,1208.0,18.0,84.0,4.9855072463768115,14.0,0.06343205208989708,1.0,0.0,0.0,1
147.0,3398.0,8.0,110.0,3.9591836734693877,11.0,0.15724929427553333,18.0,0.0,0.0,1
209.0,1216.0,48.0,76.0,6.9330143540669855,23.0,0.027838190517616355,3.0,0.0,0.0,1
315.0,4587.0,9.0,246.0,3.3968253968253967,43.0,0.046228269085411944,2.0,0.0,0.0,1
346.0,15968.0,12.0,310.0,6.630057803468208,22.0,0.13338233820040762,100.0,0.0,0.0,1
630.0,51567.0,17.0,435.0,4.1380952380952385,56.0,0.12992441421012849,625.0,0.0,0.0,1
711.0,18317.0,24.0,211.0,2.4655414908579467,65.0,0.03623390521857648,62.0,0.0,0.0,1
412.0,4215.0,33.0,87.0,3.1116504854368934,32.0,0.024831510981242342,14.0,0.0,0.0,1
587.0,6841.0,29.0,155.0,3.5008517887563886,45.0,0.01985378835588808,30.0,0.0,0.0,1
257.0,15269.0,8.0,224.0,3.0739299610894943,13.0,0.23117685354812337,225.0,0.0,0.0,1
151.0,4940.0,15.0,108.0,4.2781456953642385,35.0,0.2166571641594667,11.0,0.0,0.0,1
163.0,5297.0,15.0,120.0,3.8282208588957056,13.0,0.19936768414317438,94.0,0.0,0.0,1
240.0,9772.0,11.0,110.0,3.1958333333333333,24.0,0.1696527777777778,28.0,0.0,0.0,1
709.0,32071.0,5.0,703.0,2.1932299012693934,79.0,0.06379990490987326,303.0,0.0,0.0,1
